content,query,score
CEO发言及财务状况。CEO介绍了公司本季度的财务状况。净收入同比增长20%，adjusted net margin提升11%。这显示了公司的盈利能力和财务稳定性。JDDJ双十一表现。JDDJ在双十一期间取得了良好的表现。GMV增长稳健，双十一当天达到历史新高。酒水、母婴和便利店等品类取得了三位数增长。Dadanow在双十一期间的单量也创下了新高，超过2亿单。JDDJ与零售商和品牌商的合作。JDDJ继续加强与零售商和品牌商的合作，并加强技术创新。本季度与零售商的合作进一步扩展，JDDJ上架了40+万家零售店，与全中国百强商家中的93家达成合作。与超市的合作也取得了进展，便利店GMV同比增长超过8倍。3C品类的发展。3C品类方面，JDDJ首次参与了苹果新品的发售，其中iPhone 15的销售额在2小时内相比iPhone 14增长了250%。其他品牌如小米、Oppo和一加也同样增长迅速。电脑品类的GMV同比增长60%，得益于公司支持新计划和探索新的消费场景。家电品类的进展。公司在家电品类方面取得了进展。提供多样化的选择，提供不同的SKU，并创造有竞争力的B2C平台，提供更好的一站式送货服务体验。本季度与海信和创维等领先家电品牌建立合作，上架超过8000家家电商店，家电GMV同比增长70%。服装类品牌合作。公司与许多户外品牌达成了新的合作伙伴关系，包括斯凯奇、匹克等销售品牌，以及都市丽人、红豆等内衣品牌。服装类商品的GMV同比增长了五倍以上，本地品类的GMV同比增长了近三倍。社会责任和未来目标。公司在即时零售业的发展不仅体现了对该行业的信心，也体现了对社会责任的承担。JDDJ和Dadanow创造了超过1000万灵活就业岗位，为社会提供了就业机会。CEO表示，公司将与JD一起努力实现未来的目标。,产后女性内衣需求,0
内衣产业转移和服务型制造。中国内衣行业制造产业主要聚集于珠三角、长三角和东北华北地区，其中广东和浙江贡献了全国约九成的内衣产量。然而，随着内陆地区交通运输状况优化，现有产业集群劳动力成本上涨，土地资源紧缺程度加剧，内衣制造产业正在向中西部如安徽、江西、山东等省份的转移。同时，随着制造业企业响应国家区域协调发展要求，服装产能也逐步向东南亚等海外区域迁移延展。未来，以消费者需求为核心的服务型制造将逐步取代生产型导向。内衣产业主要产业集群。内衣上游主要产业集群分布于珠三角、长三角和东北华北地区，其中广东和浙江贡献了九成产量。以汕头、深圳、东莞、佛山、中山五个区域为代表的珠三角地区是全国内衣行业产出最大地区。以浙江义乌、温州、江苏苏州、常州、无锡五个区域为代表的长三角地区是全国最大的无缝生产基地，配套产业链日趋完善。主要以华北地区的北京和东北地区的大连为代表，是我国早期内衣生产基地和自主内衣品牌的发源地。这些地区的产业链完善，囊括从捻线到生产机械等所有环节。内衣材料技术创新。内衣材料技术方面相对成熟，创新主要集中在纱线、面料的功能性研发。内衣常见的棉纺、丝绸、莫代尔等基础面料，逐步围绕吸湿排汗、抗菌、护肤、保暖、低碳环保等功能创新。上游纱线制造工厂是创新的主流源泉，但是随着品牌对研发能力、功能性产品开发的投入，基于用户需求洞察向上游反推的创新路径对材料创新的贡献作用日益凸显。越来越多的品牌与上游材料纱线、面料、化学提取物厂商开展技术共创，缩短从消费者需求到材料创新及应用落地的周期，加速材料功能性升级。内衣生产技术创新。内衣生产技术方面，逐步由传统车缝向粘合工艺升级。传统车缝工艺对人力投入和工人技术依赖较高，限制了生产流程的自动化，而粘合工艺降低了面料和工序复杂度，提升制造产能和产品良率，平均一台设备可以替代传统车缝工艺下的5-10名工人，对工人的培训周期也随之缩短，优化成本与效率。而缝合环节的创新也带动着内衣生产整体自动化水平的提升，产品从裁片、加工、组合到包装的机器只需一人操作。国内外生产厂商在粘合工艺领域也持续拓展，推动了点状胶、百美贴、果冻胶等新兴粘合技术在内衣领域的应用。内衣品牌对技术研发的重视程度。内衣品牌对技术研发能力和功能性打造的重视程度加大，以需求反推研发，推动材料功能性升级。品牌对研发能力、功能性产品开发的投入，促进了基于用户需求洞察向上游反推的创新路径对材料创新的贡献作用日益凸显。越来越多的品牌与上游材料纱线、面料、化学提取物厂商开展技术共创，缩短从消费者需求到材料创新及应用落地的周期，加速材料功能性升级。同时，内衣品牌对技术研发的重视程度也带动着生产技术的持续创新，助力设计快速迭代，缓解清仓压力。新品类的爆发和相应技术大规模应用。内衣生产技术创新带动新品类的爆发和相应技术大规模应用。随着内衣生产技术的不断创新升级，如粘合工艺等，推动了新型内衣品类的爆发，如无痕内衣、内衣裤、塑形内衣等。同时，内衣品牌对技术研发的重视程度加大，以需求反推研发，推动材料功能性升级，助力设计快速迭代，缓解清仓压力。这些新品类的爆发和相应技术大规模应用，也带动着内衣产业的快速发展和转型升级。内衣产业转型升级助力清仓压力缓解。内衣生产技术创新助力设计快速迭代，缓解清仓压力。内衣品牌对技术研发的重视程度加大，以需求反推研发，推动材料功能性升级，助力设计快速迭代。同时，新品类的爆发和相应技术大规模应用，也带动着内衣产业的快速发展和转型升级，缓解清仓压力。内衣生产技术的不断创新升级，如粘合工艺等，提升产品质量稳定和生产效率，同时减少了库存压力，缓解了清仓压力。内衣产业的未来发展趋势。内衣产业的未来发展趋势是向中西部省份和东南亚等海外区域转移，服务型制造将逐步取代生产型导向。内衣品牌将继续加大对技术研发能力和功能性打造的重视程度，以需求反推研发，推动材料功能性升级，助力设计快速迭代，缓解清仓压力。同时，内衣产业将继续加大对生产技术的创新力度，提升产品质量稳定和生产效率，缓解清仓压力。内衣产业的未来将会更加关注消费者需求，以服务型制造为导向，推动内衣产业的转型升级和健康可持续发展。,产后女性内衣需求,0
航空货运市场目前的能力和供应情况。目前从航空货运能力的角度来看，还可以。我会说价格在过去几周已经大幅上涨，供应方面还可以。像Atlas或ATSG这样的纯货机公司，而不是像韩国航空或美国联合航空那样既有货机又有客机的公司，它们将会看到更多的货运量，但不会到物流供应商或其他航空公司需要给它们打电话并包机额外飞机的程度。2020年和2021年的航空货运市场情况。在2020年和2021年，存在巨大的需求和整体供应短缺。我不知道，你可能比我更清楚，但我敢打赌你提到的这两家公司在2020年和2021年可能有着非常好的业绩，因为它们的每架飞机可能都被其他供应商包机来运送无法通过海洋或客机或其他货机运输的货物。它们可能一直闲置着没有满员或没有被包机或以其他方式租赁的飞机在2023年。航空货运市场的未来发展。我相信这些公司确实有为期10年的租赁合同。话虽如此，我不确定这一点，但它们可能也有其他飞机在机队中，如果它们的客户或市场总体上需要增加运力，它们可以调动这些飞机。我不认为我们在航空货运市场上已经到了那个程度。零售市场对航空货运市场的需求增加。主要是来自你和我这样的零售市场的需求增加，这也是由制造业推动的。它将对商品和服务的需求，进而需要工厂增加生产，这就需要空运原材料等等。通过红海进行航运的货物。红海航运主要涉及石油和散装类产品，对此我无法提供太多信息，但这些船只也必须绕行。几乎所有从亚洲或东南亚到欧洲的货物都会通过红海-苏伊士运河航线。这将涉及到意大利、法国南部、英国、鹿特丹、汉堡、安特卫普等港口。货物范围从T恤和内衣到汽车零部件和笔记本电脑。如果是要补充一般库存的笔记本电脑或iPhone等产品，通常会通过海运，但如果是最新的iPhone 15或其他产品，很多都会通过空运。不同类型货物的运输方式。一开始通常会通过空运。如果是价值较高的原材料，我指的是用于航空零部件的电子元件，这些通常会通过空运，药品也是如此。公司与供应商的货运合同。在之前的情况下，我曾是一家大型合同制造商的企业赞助人。该公司生产从iPhone到笔记本电脑和咖啡机等各种产品。他们每年都会与我们签订一份关于空运和海运的合同。他们大致上知道他们的生产周期以及订单数量等等。,产后女性内衣需求,0
HanesBrands公司对2024年的利润率有很高的信心，预计毛利率将保持在38.5%。公司在成本可见度和成本节约方面具有很高的把握，这对于利润的保护和回报至关重要。公司已经考虑了潜在的销售波动，并在利润预期中保守估计，以规避销售前景的不确定性。Champion品牌在2024年上半年可能会下滑，但在下半年有望出现增长。Champion品牌在2024年上半年可能会出现销售下滑的情况，但在下半年有望出现增长。公司将采取措施清理渠道，为2024年秋冬系列的推出做好准备。该品牌在关键客户中得到了积极的反响，并计划在后半年加大品牌支持力度，以实现增长。全球内衣业务在2024年上半年有望出现改善。公司对全球内衣市场的趋势有较好的预测能力，并预计在2024年上半年继续增加市场份额。尽管该行业在2023年第四季度下滑了5%，但公司成功获得了更多的市场份额，并预计这一趋势将在今年上半年得到延续。HanesBrands公司在2023年表现出色，实现了5620万美元的现金流。公司通过有效管理营运资本，特别是库存，实现了良好的现金流表现。公司的现金流回归到历史范围内，超出了预期。HanesBrands公司预计2024年的现金流将保持在4000万美元左右。HanesBrands公司预计2024年的现金流将保持在4000万美元左右，继续保持历史范围内的水平。公司在2023年实现了现金流的加速和债务的偿还，2024年的现金流预期相对保守，但仍在可控范围内。HanesBrands公司对各业务线的库存状况感到满意。公司通过管理能力、生命周期规划和SKU纪律等措施，实现了库存的降低。虽然没有具体透露各业务线的库存情况，但公司认为整体业务的库存状况良好。HanesBrands公司在销售方面保持谨慎态度，但对品牌增长和市场份额增加持乐观态度。公司预计2024年的销售前景仍面临挑战和动态压力，但已经采取了保守估计的利润预期来规避销售前景的波动。Champion品牌在2024年上半年可能会下滑，但在下半年有望出现增长，并计划加大品牌支持力度。全球内衣业务在2024年上半年有望出现改善，并计划继续增加市场份额。HanesBrands公司对2024年的销售和利润表现持乐观态度。公司在销售方面面临挑战，但预计销售前景会逐渐改善。同时，公司对利润率的预期非常有信心，并预计毛利率将保持在38.5%。公司在成本可见度和成本节约方面具有很高的把握，同时对各业务线的库存状况感到满意。,产后女性内衣需求,0
茶百道的利润空间下降。茶百道的利润空间从最好的时候的25%到30%，现在降低到15%到20%。这是因为茶百道的业绩在过去几年有所下降，导致利润空间收缩。茶百道是最早一批做茶饮的品牌之一，随着行业的发展，竞争加剧，茶百道的利润空间逐渐减少。茶百道的毛利空间下降。茶百道的毛利空间从最好的时候的70%左右，现在降低到55%到60%。茶百道的毛利空间下降主要是由于原材料成本的增加和竞争压力的增大。茶百道的主要原材料包括茶叶、植脂末、奶盖和鲜奶，它们的价格都有所上涨，导致茶百道的毛利空间收缩。原材料成本的增加是导致利润下降的主要原因。原材料成本的增加是导致茶百道利润下降的主要原因。茶叶、植脂末、奶盖和鲜奶是茶百道进货成本最高的主要原材料，它们的价格都有所上涨。茶百道还采购了一些联名产品，如瑞幸茅台联名等，这些产品的进货量较大，但使用量相对较少，导致了更多的损耗。人工和房租成本的增加对利润下降的影响相对较小。人工和房租成本的增加对茶百道的利润下降影响相对较小。茶百道的房租一直在递增，而新兴品牌的崛起也导致了工资和人工成本的增加。然而，相对于原材料成本的增加，人工和房租成本的增加对利润的压缩相对较小。茶百道的两家店位于四川省眉山市人寿县。茶百道的两家店都位于四川省眉山市人寿县。这个县城商场的生意不好，茶百道的四家门店都位于一个商业街边上。其中两家店现在由该负责人负责经营，另外两家店已经转让出去。茶百道的物流费用根据地区而定。茶百道的原材料进货物流费用根据地区而定。对于四川地区，每箱大约收取4到5元的运费。茶百道的进货物流一直亏钱，公司会给物流公司补贴。另外，茶百道在上海地区的政策是一次进货2万箱可以免运费。茶百道的原材料价格上涨。茶百道的原材料价格都有所上涨。茶叶、植脂末、奶盖和鲜奶是茶百道进货成本最高的主要原材料，它们的价格都有所上涨。特别是茶叶，自从霸王茶姬崛起之后，茶百道和其他品牌的茶叶都升级了，品质更好，成本也更贵。茶百道的两家店面积和位置。茶百道的两家店现在的面积分别是40平米和100平米。虽然100平米的店面更大，但40平米的店面生意更好，房租也更贵。这两家店都位于四川省眉山市人寿县的商业街边上，而在县城里的商场生意都不好。,瑞幸 供应,0
外送费和损耗费用。瑞幸门店的日常运营费用中，外送费占比8~10%，损耗费用已算在食品成本里面，没有单独列出损耗费用。联营店原料成本和毛利抽成。瑞幸联营店原料成本占营业额的55%，其中包括瑞幸与联营合作的毛利抽成和原材料供货的价格差异。租金和人力成本。瑞幸联营店租金和人力成本分别占营业额的7~8%和10~12%，比直营店略低。门店数量增长。瑞幸门店数量增长快慢受多种因素影响，18-19年增长较快，20年因融资困难停滞，21年上半年80%门店已盈利，22年开始高速增长，22-23年门店增长率超过50%。增长原因。22年到23年门店增长率超过50%，原因是22年门店净利润大幅提升。,瑞幸 供应,0
加盟计划。专家于2019年10月加盟瑞幸门店，计划于2023年年初开设新的瑞幸门店。其门店为写字楼店，选择该区位的原因为该区位年轻人较多，商务中心的上班族较多，年轻大学生与小情侣较多。加盟要求。瑞幸要求加盟商签订的合同加盟期为1+年，门店面积为30+平方米，需要缴纳保证金。通常情况下1年后店铺能够稳定发展，如果1年内店铺的经营情况较差，瑞幸将退回保证金。门店经营状况。钱塘区同品类的咖啡门店经营状况较好，有品牌与知名度的咖啡门店经营情况较好，销量较稳定。开店成本。专家的开店成本为40万元，咖啡机的费用为19万元，装修费用为11-13万元。疫情影响。专家目前主要经营瑞幸的加盟店，疫情对服装行业的冲击力度较大，咖啡行业同服装行业相比受疫情的影响较小。门店管理。专家每周投入5天时间对瑞幸门店进行管理，其原因为专家的店铺管理经验较丰富；专家加盟瑞幸前考察过其他业态的加盟。加盟原因。专家选择加盟咖啡的原因为专家日常喜爱饮用咖啡；专家未加盟星巴克的原因为星巴克的价位较高，星巴克的单杯价格为30-40元。产品价位。瑞幸无加盟费，加盟成本较低，产品价位较合理，瑞幸咖啡的单杯平均价格为15元，年轻消费者能够承担瑞幸的消费。,瑞幸 供应,0
扩大供应商网络，提升咖啡豆品质稳定性。瑞幸咖啡与安徽立宇食品、UCC上岛咖啡等优质供应商建立深度合作，签署埃塞俄比亚耶加雪菲精品咖啡豆采购战略合作框架协议，共进口咖啡豆1.58万吨。此外，瑞幸还与建发股份、三井物产、ECOM签署意向书，在巴西未来三年采购量约4.5万吨。通过扩大供应商网络，瑞幸提升了咖啡豆品质稳定性。自建烘焙基地，完善咖啡豆资源的供应保障能力。瑞幸咖啡积极自建烘焙基地，2020年计划与路易达孚合资建设咖啡烘焙工厂，福建宁德烘焙基地正式投产，年烘焙产能1.5万吨。2022年5月，瑞幸独立投资10亿元建立昆山烘焙工厂，预计2024年正式投入生产，咖啡豆产能约3万吨。通过自建烘焙基地，瑞幸完善了咖啡豆资源的供应保障能力。大数据赋能后端供应链，提高仓配效率和成本控制能力。瑞幸咖啡通过打通前后端的信息系统，提升仓储配送的自动化程度和仓储管理规划能力。瑞幸将下单收银、CRM、ERP等系统互相打通，集成为自己的信息化体系。仓储管理系统通过自动补货、自动派单来快速响应门店补货需求，缩短拣选时间的同时，提高补货配送效率。高高颗粒度的业务数据体系为瑞幸奠定了成本控制基础，可回溯的订单数据系统提供了精细化成本管理的可能。存量找增量，高频带高频，实现流量获取，营销转化。瑞幸咖啡通过种子用户、福利诱捕、实现裂变等方式，以存量找增量，高频带高频为目标，实现流量获取和营销转化。通过给予免单或者优惠补贴的方式吸引用户，在熟人社交网络与优惠的价格迅速为瑞幸带来更多流量。瑞幸还通过拉新奖励、拼团等方式实现流量的裂变式增长，不断提高用户粘性。利用APP积攒的用户数据实现更加精准的营销，限时优惠券等机制刺激用户反复消费。瑞幸咖啡利用APP积攒的用户数据，实现更加精准的营销。通过分析用户在瑞幸APP的使用数据，瑞幸能够更好的把握消费者的口味、爱好，推出更具竞争力的产品。同时，带有时限的优惠券机制提高了用户的购买活跃度，增加了用户粘性。通过代言人和联名活动深化品牌在年轻人中的影响力。瑞幸咖啡自成立之初，就以互联网为平台基础，选择了合适的代言人。通过选择张震、汤唯等代言人，深化了商业化咖啡的定位。在瑞幸更加明确目标受众为办公室的年轻人之后，邀请了刘昊然、谭松韵、利路修等担任代言人，更加注重与年轻人的互动。瑞幸还紧跟潮流热点，不断推出联名产品，通过仓意文案与联名活动紧跟互联网热点，制造爆点，在年轻人中不断深化瑞幸的品牌。瑞幸咖啡的仓储物流供应商。瑞幸咖啡的仓储物流供应商包括荣庆、新夏晖与DHL，公司将数据系统与仓配商进行融合对接，实时更新出库、运输、配送、结算等环节信息，让更多环节可视化、可量化，让公司看到更多的成本优化空间。,瑞幸 供应,2
咖啡VS茶饮的差异。咖啡和茶饮的需求本源、市场成熟度和行业竞争格局存在差异。咖啡的需求主要源于咖啡因的摄入，办公室是主要的消费场景；而茶饮更多是为了获取饮料和摄入糖分，消费的偶发性更强。茶饮消费市场更为成熟，十几元中价格带市场最大；咖啡市场目前仍处于教育阶段，主流价格带仍聚焦在十几元价格带及以上，低价格带门店体量小。咖啡市场的集中度相对茶饮更高，瑞幸和星巴克是市场份额最大的两家品牌；而茶饮市场蜜雪冰城在市占率方面排名第一，中端价格带竞争激烈。茶饮消费频次随着年龄增长而下降，而喝咖啡逐步成为办公习惯和生活方式，消费频次逐步增加。咖啡和茶饮的门店模型差异。茶饮门店能够快速上量并形成赚钱效应，而咖啡门店的需求增长相对较慢。茶饮门店的爬坡模型较为顺畅，而咖啡门店在单店层面上需求增长难以像茶饮市场一样迅速达到峰值。然而，一旦咖啡市场成熟，它能够形成稳定的需求和复购。咖啡和茶饮的品类渗透。目前主要品牌的咖啡和茶饮品类渗透主要是通过SKU补充，相互渗透和跨界的难度较高。品牌们可以少量搭售作为补充。主流茶饮品牌对比。目前主流茶饮品牌如蜜雪冰城、古茗控股和茶百道都已放开加盟，加盟模式下门店能够快速扩张且盈利能力可观。这些品牌的定位和打法有所不同。蜜雪冰城定位平价，门店网络覆盖全国；古茗定位中端，区域加密，冷链领先；茶百道定位中端，门店覆盖区域广。蜜雪冰城已在海外布局4000家门店，茶百道也开始尝试出海。主流咖啡品牌与主流茶饮品牌的对比。主流咖啡品牌如瑞幸和Tims中国在大店模式下更倾向于直营，而在小店模式下直营和加盟都有。咖啡加盟模式的初始投资略高于茶饮品牌，主要在设备和装修方面。瑞幸更倾向于利润分享的加盟盈利模式，而主流茶饮品牌不采取利润分享的加盟模式。瑞幸和中端价格带的茶饮品牌如古茗和茶百道单店日均营收相近，都在6000-7000元，但咖啡门店的经营利润率略高于茶饮门店，主要原因是咖啡SOP较为简单，人员压力较小，同时茶饮外送占比较高，配送等其他费用成本较高。咖啡和茶饮的加盟政策差异。主流咖啡品牌和茶饮品牌在加盟政策方面存在差异。咖啡品牌如瑞幸和Tims中国采取利润分享的加盟模式，而主流茶饮品牌不采取利润分享的加盟模式。咖啡和茶饮的门店经营利润率差异。主流咖啡品牌和茶饮品牌的门店经营利润率存在差异。咖啡门店的经营利润率略高于茶饮门店，主要原因是咖啡SOP较为简单，人员压力较小，同时茶饮外送占比较高，配送等其他费用成本较高。咖啡和茶饮的出海情况。主流咖啡品牌和茶饮品牌在出海方面的情况不同。蜜雪冰城已在海外布局4000家门店，茶百道也开始尝试出海。,瑞幸 供应,0
第四季度运营利润下滑，但未来预期仍有增长空间。在第四季度，瑞幸咖啡的运营利润出现了下滑，但这并不意味着未来也会保持如此低的水平，因为公司的运营杠杆依然存在。波动性自然是财务报告中的常态，尤其在经营利润方面，但这不应导致过分的悲观预期。财报符合市场预期，重点关注经营性利润和门店开店速度。瑞幸咖啡的财报基本符合市场的悲观预期。在经营指标方面，大家应重点关注经营性利润。其他比较容易跟踪的数据包括门店的开店速度。例如，本周新增门店数量超过400家，创下历史新高。这方面的数据易于追踪，无需过度解读。现金流出问题主要由加盟商补贴和原材料增加引起。这个季度瑞幸咖啡的经营性现金流出九亿，这是有些意外的。其中，大约有七亿的现金流出用于加盟商补贴和原材料增加。瑞幸在原材料储备方面做得非常积极，因为他们的进口比例非常高，这使得库存消耗了大量现金。奶茶品牌进入咖啡市场可能对咖啡市场产生冲击。目前很多奶茶品牌陆续进入咖啡市场。面对这种趋势，奶茶品牌的进入可能会对咖啡市场产生冲击。这需要我们关注市场的反应和消费者的偏好变化。酷迪和瑞幸之间的竞争状态引起关注。酷迪和瑞幸之间的竞争一直受到关注。近期有人注意到了酷迪进行的一些活动，如9.9元无限量的促销。酷迪计划投入三亿用于补贴，表示不会轻视竞争，也不会收紧预算。这显示出两家公司之间的竞争状态较为激烈。酷迪的竞争活动预判基于复工和开学等因素。酷迪选择在此阶段进行促销活动是基于几点预判：一是近期复工和开学将刺激需求增长；二是天气转暖。活动从2月26日持续到5月31日，与春季行业营销活动周期一致。此外，酷迪还预计对手可能会进行涨价。酷迪和瑞幸之间的竞争状态需要密切关注。酷迪和瑞幸之间的竞争状态引起了大家的关注。目前还没有特别让人意外或超预期的情况出现。唯一的可能例外是毛利率的下降。对于这两家公司之间的竞争，我们需要密切关注市场的反应和两家公司的策略调整。,瑞幸 供应,0
社会服务业行业研究增持（维持评级）。瑞幸三季报表现亮眼，疫情防控政策边际收紧。瑞幸同店销售持续增长，门店单季度净增数创疫情后新高，业绩持续释放。根据瑞幸三季度财报数据，①经营方面，公司直营门店同店销售同比+19.4%，门店层面利润率达29.2%/+4.0pct，主因产品创新能力（持续推出爆品）与客单价提升的推动。三季度联营门店收入达9.0亿元/+116.1%，表现亮眼。公司3Q22末门店数达7846家，单季度净增651家、创疫后数量新高，其中加盟店占净增数比例达68.5%。财务方面，公司3Q22营收为38.9亿元/+65.7%，相比之下，星巴克中国市场收入为7.8亿美元/-19.5%，同比仍有下滑。在营收增长、成本费用方面持续优化，以及虚假交易及重组有关的亏损同比大幅减的情况下，3Q22公司Non-GAAP净利润率为13.2%/+10.9pct。多地疫情呈现反弹趋势，疫情防控政策边际收紧。北京自11月12日起，进返京人员需进行落地三天三检。上海、湖南对外省抵达本市/省人员出行作相关限制，不满5天者不得进入餐饮、超市等公共场所。杭州要求省外抵杭人员需报备、落地检并做到“三天三检三不”。广州白云区自11月21日起持续5天全域严格限制人员流动，地铁公交暂停服务。社服数据跟踪：餐饮：各地代表连锁品牌餐饮需求表现分化，北京因疫情影响大幅下滑。全国/北京/上海/深圳截至11月20日代表连锁品牌餐饮需求移动平均流水分别恢复至去年同期的约62.8%/39.3%/73.3%/79.9%。旅游：宋城主要景区周演出场次共22场，周环比减少7场（主因桂林千古情11月20日闭园），香港出/入境人数周环比增长5.2%、5.3%。投资建议：政策利好将带来的预期修复行情，短期推荐弹性较大、估值具备一定性价比的锦江酒店、宋城演艺、呷哺呷哺、华住集团、复星旅文，关注中长期成长路径清晰的九毛九、天目湖、君亭酒店、海伦司。,瑞幸 供应,0
市场竞争。星巴克在中国市场的竞争主要来自瑞幸、Manner等小店模式。但随着大众咖啡市场的不断扩大，可能会诞生咖啡巨头。星巴克门店分布。星巴克在中国大陆的门店分布主要集中在一二线城市，如北京、上海、广州等。其中购物场所店占比较高。收入端。星巴克在中国市场的门店扩张带来了收入增长，但疫情对其可比店增长造成了严重影响。2018-19年中国收入占公司总收入比例维持在10%左右，占国际分部收入在40%-50%左右。预计后疫情时代中国收入占比将有所提升。可比店增长。星巴克中国市场的可比店增速与交易量高度相关，价格在疫情前呈3-4%的稳定增长。但自2018财年以来，瑞幸咖啡等品牌的高速拓店影响中国咖啡市场竞争格局。疫情对可比店增长形成严重扰动，最近的22Q3可比店受疫情严重冲击，销售下降44%。会员。星巴克在中国市场拥有高度忠诚的会员，90天内活跃会员数在22Q1达到1800万，贡献中国市场收入的75%。星巴克计划至2025财年，注册用户数达1.7亿，活跃会员数达22财年2倍目标。数字业务。星巴克数字业务收入贡献持续提升，从19Q4的10%上升至22Q3的47%。其中外送收入占比在10%-15%左右，低于瑞幸20%+的外送订单占比。主要与星巴克定位第三空间，强调咖啡体验的定位及模式有关。星巴克中国发展。星巴克在中国市场的发展不仅是教育中国咖啡市场，也是中国经济腾飞的缩影。同店受市场竞争及疫情扰动，但星巴克拥有降维进取和先发优势，护城河深厚。星巴克优势&壁。星巴克拥有降维进取和先发优势，护城河深厚。历史积淀形成强大品牌力，降维开发构筑竞争优势。星巴克在大店模式下有绝对优势，护城河深厚。,瑞幸 供应,0
用户增长团队和渠道考核。瑞幸的用户增长团队是独立于营销部门的，主要考核用户质量和ROI指标。不同渠道的用户质量也被考虑在内。抖音渠道主要考核拉新量，而不是复购或LTV等后续指标。美团渠道主要用于拉新，将预算用于新客补贴，例如20个新客户中有10元补贴。私域用户运营。瑞幸在私域用户运营方面做得非常好，包括微信合作、付费会员、企业微信客服、订阅模板、内测模板等。瑞幸的企业微信号建立了一个包含约2000万人的社群，通过企业微信客服，可以触达到用户。瑞幸的月卡用户是最核心的用户群体，可以吸引大批新用户从而增加销售额。瑞幸的订阅模板和内测模板都进行了内测，筛选出能吸引更多客户的模板。APP运营策略。瑞幸的APP运营策略很多，包括通过自动化系统触达用户、给口味偏好的用户发券、推出召回专区等。用户在犹豫的时候，瑞幸会给他推一个默认的弹窗，告诉他今天可以喝什么样的咖啡。瑞幸的菜单排序和召回策略不是独有的，但企业自身的运营水平会影响策略的成效。瑞幸的APP里面有各种各样的产品功能，比如金融市场策略等。可持续的营销模式。瑞幸的快速扩张和补贴模式不是可持续的，瑞幸应该寻找其他途径来提高营销效果。对于用户，因为瑞幸偏离了真正的商品价值，用户在一个平台上也很难产生持续的留存。对于企业，这种模式可能并不值得借鉴。因为只要做补贴，偏离了真正的价值，一旦你的价值策略回到一个平均水平的话，有可能就被用户淘汰了。菜单排序和召回策略。瑞幸的菜单排序和召回策略不是独有的，但企业自身的运营水平会影响策略的成效。因为用户可能会有口味偏好，瑞幸会给他发一些对应口味的券让他回来。当用户流失时，瑞幸会通过召回专区和短信等方式尝试召回用户。企业可以通过定制化的营销策略来提高用户留存率和复购率。抖音和美团渠道。抖音渠道主要考核拉新量，而不是复购或LTV等后续指标。抖音的用户质量比较泛，可能会有很多薅羊毛的用户，难以产生持续的留存。美团渠道主要用于拉新补贴，例如20个新客户中有10元补贴。学习的营销策略。瑞幸的私域用户运营和APP运营策略是其他企业可以学习的地方。瑞幸与微信合作，建立了一个社群，通过企业微信客服可以触达到用户。瑞幸的订阅模板和内测模板都进行了内测，筛选出能吸引更多客户的模板。瑞幸的付费会员和月卡用户是最核心的用户群体，可以吸引大批新用户从而增加销售额。,瑞幸 供应,0
